,1_lost_demand,1_fulfilled_demand,1_cost,1_cost_after_disruption,1_loss,2_lost_demand,2_fulfilled_demand,2_cost,2_cost_after_disruption,2_loss,3_lost_demand,3_fulfilled_demand,3_cost,3_cost_after_disruption,3_loss,4_lost_demand,4_fulfilled_demand,4_cost,4_cost_after_disruption,4_loss,5_lost_demand,5_fulfilled_demand,5_cost,5_cost_after_disruption,5_loss,6_lost_demand,6_fulfilled_demand,6_cost,6_cost_after_disruption,6_loss,7_lost_demand,7_fulfilled_demand,7_cost,7_cost_after_disruption,7_loss,8_lost_demand,8_fulfilled_demand,8_cost,8_cost_after_disruption,8_loss,9_lost_demand,9_fulfilled_demand,9_cost,9_cost_after_disruption,9_loss,10_lost_demand,10_fulfilled_demand,10_cost,10_cost_after_disruption,10_loss,11_lost_demand,11_fulfilled_demand,11_cost,11_cost_after_disruption,11_loss,12_lost_demand,12_fulfilled_demand,12_cost,12_cost_after_disruption,12_loss,13_lost_demand,13_fulfilled_demand,13_cost,13_cost_after_disruption,13_loss,14_lost_demand,14_fulfilled_demand,14_cost,14_cost_after_disruption,14_loss,15_lost_demand,15_fulfilled_demand,15_cost,15_cost_after_disruption,15_loss,16_lost_demand,16_fulfilled_demand,16_cost,16_cost_after_disruption,16_loss,17_lost_demand,17_fulfilled_demand,17_cost,17_cost_after_disruption,17_loss,18_lost_demand,18_fulfilled_demand,18_cost,18_cost_after_disruption,18_loss,19_lost_demand,19_fulfilled_demand,19_cost,19_cost_after_disruption,19_loss,20_lost_demand,20_fulfilled_demand,20_cost,20_cost_after_disruption,20_loss,21_lost_demand,21_fulfilled_demand,21_cost,21_cost_after_disruption,21_loss,22_lost_demand,22_fulfilled_demand,22_cost,22_cost_after_disruption,22_loss,23_lost_demand,23_fulfilled_demand,23_cost,23_cost_after_disruption,23_loss,24_lost_demand,24_fulfilled_demand,24_cost,24_cost_after_disruption,24_loss,25_lost_demand,25_fulfilled_demand,25_cost,25_cost_after_disruption,25_loss,26_lost_demand,26_fulfilled_demand,26_cost,26_cost_after_disruption,26_loss,27_lost_demand,27_fulfilled_demand,27_cost,27_cost_after_disruption,27_loss,28_lost_demand,28_fulfilled_demand,28_cost,28_cost_after_disruption,28_loss,29_lost_demand,29_fulfilled_demand,29_cost,29_cost_after_disruption,29_loss,30_lost_demand,30_fulfilled_demand,30_cost,30_cost_after_disruption,30_loss
0,0.0,1000.0,170.89976995599116,0.0,0.0,305.6640228982115,1000.0,170.89976995599116,0.0,0.0,611.328045796423,1000.0,170.89976995599116,0.0,0.0,611.328045796423,2000.0,170.89976995599116,0.0,0.0,611.328045796423,3000.0,170.89976995599116,0.0,0.0,611.328045796423,4000.0,170.89976995599116,0.0,0.0,611.328045796423,5000.0,170.89976995599116,0.0,0.0,611.328045796423,6000.0,170.89976995599116,0.0,0.0,611.328045796423,7000.0,170.89976995599116,0.0,0.0,611.328045796423,8000.0,170.89976995599116,0.0,0.0,611.328045796423,9000.0,170.89976995599116,0.0,0.0,611.328045796423,10000.0,170.89976995599116,0.0,0.0,611.328045796423,11000.0,170.89976995599116,0.0,0.0,611.328045796423,12000.0,170.89976995599116,0.0,0.0,611.328045796423,13000.0,170.89976995599116,0.0,0.0,611.328045796423,14000.0,170.89976995599116,0.0,0.0,611.328045796423,15000.0,170.89976995599116,0.0,0.0,611.328045796423,16000.0,170.89976995599116,0.0,0.0,611.328045796423,17000.0,170.89976995599116,0.0,0.0,611.328045796423,18000.0,170.89976995599116,0.0,0.0,611.328045796423,19000.0,170.89976995599116,0.0,0.0,611.328045796423,20000.0,170.89976995599116,0.0,0.0,611.328045796423,21000.0,170.89976995599116,0.0,0.0,611.328045796423,22000.0,170.89976995599116,0.0,0.0,611.328045796423,23000.0,170.89976995599116,0.0,0.0,611.328045796423,24000.0,170.89976995599116,0.0,0.0,611.328045796423,25000.0,170.89976995599116,0.0,0.0,611.328045796423,26000.0,170.89976995599116,0.0,0.0,611.328045796423,27000.0,170.89976995599116,0.0,0.0,611.328045796423,28000.0,170.89976995599116,0.0,0.0
1,0.0,1000.0,270.461006311089,0.0,0.0,489.437674964433,1000.0,270.461006311089,0.0,0.0,978.875349928866,1000.0,270.461006311089,0.0,0.0,978.875349928866,2000.0,270.461006311089,0.0,0.0,978.875349928866,3000.0,270.461006311089,0.0,0.0,978.875349928866,4000.0,270.461006311089,0.0,0.0,978.875349928866,5000.0,270.461006311089,0.0,0.0,978.875349928866,6000.0,270.461006311089,0.0,0.0,978.875349928866,7000.0,270.461006311089,0.0,0.0,978.875349928866,8000.0,270.461006311089,0.0,0.0,978.875349928866,9000.0,270.461006311089,0.0,0.0,978.875349928866,10000.0,270.461006311089,0.0,0.0,978.875349928866,11000.0,270.461006311089,0.0,0.0,978.875349928866,12000.0,270.461006311089,0.0,0.0,978.875349928866,13000.0,270.461006311089,0.0,0.0,978.875349928866,14000.0,270.461006311089,0.0,0.0,978.875349928866,15000.0,270.461006311089,0.0,0.0,978.875349928866,16000.0,270.461006311089,0.0,0.0,978.875349928866,17000.0,270.461006311089,0.0,0.0,978.875349928866,18000.0,270.461006311089,0.0,0.0,978.875349928866,19000.0,270.461006311089,0.0,0.0,978.875349928866,20000.0,270.461006311089,0.0,0.0,978.875349928866,21000.0,270.461006311089,0.0,0.0,978.875349928866,22000.0,270.461006311089,0.0,0.0,978.875349928866,23000.0,270.461006311089,0.0,0.0,978.875349928866,24000.0,270.461006311089,0.0,0.0,978.875349928866,25000.0,270.461006311089,0.0,0.0,978.875349928866,26000.0,270.461006311089,0.0,0.0,978.875349928866,27000.0,270.461006311089,0.0,0.0,978.875349928866,28000.0,270.461006311089,0.0,0.0
2,0.0,1000.0,70.9594381057955,0.0,0.0,128.4650176014228,1000.0,70.9594381057955,0.0,0.0,256.9300352028456,1000.0,70.9594381057955,0.0,0.0,256.9300352028456,2000.0,70.9594381057955,0.0,0.0,256.9300352028456,3000.0,70.9594381057955,0.0,0.0,256.9300352028456,4000.0,70.9594381057955,0.0,0.0,256.9300352028456,5000.0,70.9594381057955,0.0,0.0,256.9300352028456,6000.0,70.9594381057955,0.0,0.0,256.9300352028456,7000.0,70.9594381057955,0.0,0.0,256.9300352028456,8000.0,70.9594381057955,0.0,0.0,256.9300352028456,9000.0,70.9594381057955,0.0,0.0,256.9300352028456,10000.0,70.9594381057955,0.0,0.0,256.9300352028456,11000.0,70.9594381057955,0.0,0.0,256.9300352028456,12000.0,70.9594381057955,0.0,0.0,256.9300352028456,13000.0,70.9594381057955,0.0,0.0,256.9300352028456,14000.0,70.9594381057955,0.0,0.0,256.9300352028456,15000.0,70.9594381057955,0.0,0.0,256.9300352028456,16000.0,70.9594381057955,0.0,0.0,256.9300352028456,17000.0,70.9594381057955,0.0,0.0,256.9300352028456,18000.0,70.9594381057955,0.0,0.0,256.9300352028456,19000.0,70.9594381057955,0.0,0.0,256.9300352028456,20000.0,70.9594381057955,0.0,0.0,256.9300352028456,21000.0,70.9594381057955,0.0,0.0,256.9300352028456,22000.0,70.9594381057955,0.0,0.0,256.9300352028456,23000.0,70.9594381057955,0.0,0.0,256.9300352028456,24000.0,70.9594381057955,0.0,0.0,256.9300352028456,25000.0,70.9594381057955,0.0,0.0,256.9300352028456,26000.0,70.9594381057955,0.0,0.0,256.9300352028456,27000.0,70.9594381057955,0.0,0.0,256.9300352028456,28000.0,70.9594381057955,0.0,0.0
3,0.0,1000.0,90.16645860535019,0.0,0.0,189.37180852730697,1000.0,90.16645860535019,0.0,0.0,378.74361705461394,1000.0,90.16645860535019,0.0,0.0,378.74361705461394,2000.0,90.16645860535019,0.0,0.0,378.74361705461394,3000.0,90.16645860535019,0.0,0.0,378.74361705461394,4000.0,90.16645860535019,0.0,0.0,378.74361705461394,5000.0,90.16645860535019,0.0,0.0,378.74361705461394,6000.0,90.16645860535019,0.0,0.0,378.74361705461394,7000.0,90.16645860535019,0.0,0.0,378.74361705461394,8000.0,90.16645860535019,0.0,0.0,378.74361705461394,9000.0,90.16645860535019,0.0,0.0,378.74361705461394,10000.0,90.16645860535019,0.0,0.0,378.74361705461394,11000.0,90.16645860535019,0.0,0.0,378.74361705461394,12000.0,90.16645860535019,0.0,0.0,378.74361705461394,13000.0,90.16645860535019,0.0,0.0,378.74361705461394,14000.0,90.16645860535019,0.0,0.0,378.74361705461394,15000.0,90.16645860535019,0.0,0.0,378.74361705461394,16000.0,90.16645860535019,0.0,0.0,378.74361705461394,17000.0,90.16645860535019,0.0,0.0,378.74361705461394,18000.0,90.16645860535019,0.0,0.0,378.74361705461394,19000.0,90.16645860535019,0.0,0.0,378.74361705461394,20000.0,90.16645860535019,0.0,0.0,378.74361705461394,21000.0,90.16645860535019,0.0,0.0,378.74361705461394,22000.0,90.16645860535019,0.0,0.0,378.74361705461394,23000.0,90.16645860535019,0.0,0.0,378.74361705461394,24000.0,90.16645860535019,0.0,0.0,378.74361705461394,25000.0,90.16645860535019,0.0,0.0,378.74361705461394,26000.0,90.16645860535019,0.0,0.0,378.74361705461394,27000.0,90.16645860535019,0.0,0.0,378.74361705461394,28000.0,90.16645860535019,0.0,0.0
4,0.0,1000.0,217.78003236107222,0.0,0.0,418.9888198975045,1000.0,217.78003236107222,217.77690448177466,0.0,837.9893693423749,1000.0,217.78003236107222,217.77690448177466,0.0,837.9893693423749,2000.0,217.78003236107222,217.77690448177466,0.0,837.9893693423749,3000.0,217.78003236107222,217.77690448177466,0.0,837.9893693423749,4000.0,217.78003236107222,217.77690448177466,0.0,837.9893693423749,5000.0,217.78003236107222,217.77690448177466,0.0,837.9893693423749,6000.0,217.78003236107222,217.77690448177466,0.0,837.9893693423749,7000.0,217.78003236107222,217.77690448177466,0.0,837.9893693423749,8000.0,217.78003236107222,217.77690448177466,0.0,837.9893693423749,9000.0,217.78003236107222,217.77690448177466,0.0,837.9893693423749,10000.0,217.78003236107222,217.77690448177466,0.0,837.9893693423749,11000.0,217.78003236107222,217.77690448177466,0.0,837.9893693423749,12000.0,217.78003236107222,217.77690448177466,0.0,837.9893693423749,13000.0,217.78003236107222,217.77690448177466,0.0,837.9893693423749,14000.0,217.78003236107222,217.77690448177466,0.0,837.9893693423749,15000.0,217.78003236107222,217.77690448177466,0.0,837.9893693423749,16000.0,217.78003236107222,217.77690448177466,0.0,837.9893693423749,17000.0,217.78003236107222,217.77690448177466,0.0,837.9893693423749,18000.0,217.78003236107222,217.77690448177466,0.0,837.9893693423749,19000.0,217.78003236107222,217.77690448177466,0.0,837.9893693423749,20000.0,217.78003236107222,217.77690448177466,0.0,837.9893693423749,21000.0,217.78003236107222,217.77690448177466,0.0,837.9893693423749,22000.0,217.78003236107222,217.77690448177466,0.0,837.9893693423749,23000.0,217.78003236107222,217.77690448177466,0.0,837.9893693423749,24000.0,217.78003236107222,217.77690448177466,0.0,837.9893693423749,25000.0,217.78003236107222,217.77690448177466,0.0,837.9893693423749,26000.0,217.78003236107222,217.77690448177466,0.0,837.9893693423749,27000.0,217.78003236107222,217.77690448177466,0.0,837.9893693423749,28000.0,217.78003236107222,217.77690448177466,0.0
5,0.0,1000.0,110.67027897589885,0.0,0.0,190.47813177470752,1000.0,110.67027897589885,0.0,0.0,380.95626354941504,1000.0,110.67027897589885,0.0,0.0,380.95626354941504,2000.0,110.67027897589885,0.0,0.0,380.95626354941504,3000.0,110.67027897589885,0.0,0.0,380.95626354941504,4000.0,110.67027897589885,0.0,0.0,380.95626354941504,5000.0,110.67027897589885,0.0,0.0,380.95626354941504,6000.0,110.67027897589885,0.0,0.0,380.95626354941504,7000.0,110.67027897589885,0.0,0.0,380.95626354941504,8000.0,110.67027897589885,0.0,0.0,380.95626354941504,9000.0,110.67027897589885,0.0,0.0,380.95626354941504,10000.0,110.67027897589885,0.0,0.0,380.95626354941504,11000.0,110.67027897589885,0.0,0.0,380.95626354941504,12000.0,110.67027897589885,0.0,0.0,380.95626354941504,13000.0,110.67027897589885,0.0,0.0,380.95626354941504,14000.0,110.67027897589885,0.0,0.0,380.95626354941504,15000.0,110.67027897589885,0.0,0.0,380.95626354941504,16000.0,110.67027897589885,0.0,0.0,380.95626354941504,17000.0,110.67027897589885,0.0,0.0,380.95626354941504,18000.0,110.67027897589885,0.0,0.0,380.95626354941504,19000.0,110.67027897589885,0.0,0.0,380.95626354941504,20000.0,110.67027897589885,0.0,0.0,380.95626354941504,21000.0,110.67027897589885,0.0,0.0,380.95626354941504,22000.0,110.67027897589885,0.0,0.0,380.95626354941504,23000.0,110.67027897589885,0.0,0.0,380.95626354941504,24000.0,110.67027897589885,0.0,0.0,380.95626354941504,25000.0,110.67027897589885,0.0,0.0,380.95626354941504,26000.0,110.67027897589885,0.0,0.0,380.95626354941504,27000.0,110.67027897589885,0.0,0.0,380.95626354941504,28000.0,110.67027897589885,0.0,0.0
6,0.0,1000.0,256.9062227782775,0.0,0.0,500.64121366839595,1000.0,256.9062227782775,256.9030948989799,0.0,1001.2941568841577,1000.0,256.9062227782775,256.9030948989799,0.0,1001.2941568841577,2000.0,256.9062227782775,256.9030948989799,0.0,1001.2941568841577,3000.0,256.9062227782775,256.9030948989799,0.0,1001.2941568841577,4000.0,256.9062227782775,256.9030948989799,0.0,1001.2941568841577,5000.0,256.9062227782775,256.9030948989799,0.0,1001.2941568841577,6000.0,256.9062227782775,256.9030948989799,0.0,1001.2941568841577,7000.0,256.9062227782775,256.9030948989799,0.0,1001.2941568841577,8000.0,256.9062227782775,256.9030948989799,0.0,1001.2941568841577,9000.0,256.9062227782775,256.9030948989799,0.0,1001.2941568841577,10000.0,256.9062227782775,256.9030948989799,0.0,1001.2941568841577,11000.0,256.9062227782775,256.9030948989799,0.0,1001.2941568841577,12000.0,256.9062227782775,256.9030948989799,0.0,1001.2941568841577,13000.0,256.9062227782775,256.9030948989799,0.0,1001.2941568841577,14000.0,256.9062227782775,256.9030948989799,0.0,1001.2941568841577,15000.0,256.9062227782775,256.9030948989799,0.0,1001.2941568841577,16000.0,256.9062227782775,256.9030948989799,0.0,1001.2941568841577,17000.0,256.9062227782775,256.9030948989799,0.0,1001.2941568841577,18000.0,256.9062227782775,256.9030948989799,0.0,1001.2941568841577,19000.0,256.9062227782775,256.9030948989799,0.0,1001.2941568841577,20000.0,256.9062227782775,256.9030948989799,0.0,1001.2941568841577,21000.0,256.9062227782775,256.9030948989799,0.0,1001.2941568841577,22000.0,256.9062227782775,256.9030948989799,0.0,1001.2941568841577,23000.0,256.9062227782775,256.9030948989799,0.0,1001.2941568841577,24000.0,256.9062227782775,256.9030948989799,0.0,1001.2941568841577,25000.0,256.9062227782775,256.9030948989799,0.0,1001.2941568841577,26000.0,256.9062227782775,256.9030948989799,0.0,1001.2941568841577,27000.0,256.9062227782775,256.9030948989799,0.0,1001.2941568841577,28000.0,256.9062227782775,256.9030948989799,0.0
7,0.0,1000.0,270.87897735568686,0.0,0.0,514.236536622019,1000.0,270.87897735568686,0.0,0.0,1028.473073244038,1000.0,270.87897735568686,0.0,0.0,1028.473073244038,2000.0,270.87897735568686,0.0,0.0,1028.473073244038,3000.0,270.87897735568686,0.0,0.0,1028.473073244038,4000.0,270.87897735568686,0.0,0.0,1028.473073244038,5000.0,270.87897735568686,0.0,0.0,1028.473073244038,6000.0,270.87897735568686,0.0,0.0,1028.473073244038,7000.0,270.87897735568686,0.0,0.0,1028.473073244038,8000.0,270.87897735568686,0.0,0.0,1028.473073244038,9000.0,270.87897735568686,0.0,0.0,1028.473073244038,10000.0,270.87897735568686,0.0,0.0,1028.473073244038,11000.0,270.87897735568686,0.0,0.0,1028.473073244038,12000.0,270.87897735568686,0.0,0.0,1028.473073244038,13000.0,270.87897735568686,0.0,0.0,1028.473073244038,14000.0,270.87897735568686,0.0,0.0,1028.473073244038,15000.0,270.87897735568686,0.0,0.0,1028.473073244038,16000.0,270.87897735568686,0.0,0.0,1028.473073244038,17000.0,270.87897735568686,0.0,0.0,1028.473073244038,18000.0,270.87897735568686,0.0,0.0,1028.473073244038,19000.0,270.87897735568686,0.0,0.0,1028.473073244038,20000.0,270.87897735568686,0.0,0.0,1028.473073244038,21000.0,270.87897735568686,0.0,0.0,1028.473073244038,22000.0,270.87897735568686,0.0,0.0,1028.473073244038,23000.0,270.87897735568686,0.0,0.0,1028.473073244038,24000.0,270.87897735568686,0.0,0.0,1028.473073244038,25000.0,270.87897735568686,0.0,0.0,1028.473073244038,26000.0,270.87897735568686,0.0,0.0,1028.473073244038,27000.0,270.87897735568686,0.0,0.0,1028.473073244038,28000.0,270.87897735568686,0.0,0.0
8,0.0,1000.0,160.61594122991983,0.0,0.0,306.79303870283934,1000.0,160.61594122991983,0.0,0.0,613.5860774056787,1000.0,160.61594122991983,0.0,0.0,613.5860774056787,2000.0,160.61594122991983,0.0,0.0,613.5860774056787,3000.0,160.61594122991983,0.0,0.0,613.5860774056787,4000.0,160.61594122991983,0.0,0.0,613.5860774056787,5000.0,160.61594122991983,0.0,0.0,613.5860774056787,6000.0,160.61594122991983,0.0,0.0,613.5860774056787,7000.0,160.61594122991983,0.0,0.0,613.5860774056787,8000.0,160.61594122991983,0.0,0.0,613.5860774056787,9000.0,160.61594122991983,0.0,0.0,613.5860774056787,10000.0,160.61594122991983,0.0,0.0,613.5860774056787,11000.0,160.61594122991983,0.0,0.0,613.5860774056787,12000.0,160.61594122991983,0.0,0.0,613.5860774056787,13000.0,160.61594122991983,0.0,0.0,613.5860774056787,14000.0,160.61594122991983,0.0,0.0,613.5860774056787,15000.0,160.61594122991983,0.0,0.0,613.5860774056787,16000.0,160.61594122991983,0.0,0.0,613.5860774056787,17000.0,160.61594122991983,0.0,0.0,613.5860774056787,18000.0,160.61594122991983,0.0,0.0,613.5860774056787,19000.0,160.61594122991983,0.0,0.0,613.5860774056787,20000.0,160.61594122991983,0.0,0.0,613.5860774056787,21000.0,160.61594122991983,0.0,0.0,613.5860774056787,22000.0,160.61594122991983,0.0,0.0,613.5860774056787,23000.0,160.61594122991983,0.0,0.0,613.5860774056787,24000.0,160.61594122991983,0.0,0.0,613.5860774056787,25000.0,160.61594122991983,0.0,0.0,613.5860774056787,26000.0,160.61594122991983,0.0,0.0,613.5860774056787,27000.0,160.61594122991983,0.0,0.0,613.5860774056787,28000.0,160.61594122991983,0.0,0.0
9,0.0,1000.0,97.03257479290669,0.0,0.0,207.9930416730384,1000.0,97.03257479290669,0.0,0.0,415.9860833460768,1000.0,97.03257479290669,0.0,0.0,415.9860833460768,2000.0,97.03257479290669,0.0,0.0,415.9860833460768,3000.0,97.03257479290669,0.0,0.0,415.9860833460768,4000.0,97.03257479290669,0.0,0.0,415.9860833460768,5000.0,97.03257479290669,0.0,0.0,415.9860833460768,6000.0,97.03257479290669,0.0,0.0,415.9860833460768,7000.0,97.03257479290669,0.0,0.0,415.9860833460768,8000.0,97.03257479290669,0.0,0.0,415.9860833460768,9000.0,97.03257479290669,0.0,0.0,415.9860833460768,10000.0,97.03257479290669,0.0,0.0,415.9860833460768,11000.0,97.03257479290669,0.0,0.0,415.9860833460768,12000.0,97.03257479290669,0.0,0.0,415.9860833460768,13000.0,97.03257479290669,0.0,0.0,415.9860833460768,14000.0,97.03257479290669,0.0,0.0,415.9860833460768,15000.0,97.03257479290669,0.0,0.0,415.9860833460768,16000.0,97.03257479290669,0.0,0.0,415.9860833460768,17000.0,97.03257479290669,0.0,0.0,415.9860833460768,18000.0,97.03257479290669,0.0,0.0,415.9860833460768,19000.0,97.03257479290669,0.0,0.0,415.9860833460768,20000.0,97.03257479290669,0.0,0.0,415.9860833460768,21000.0,97.03257479290669,0.0,0.0,415.9860833460768,22000.0,97.03257479290669,0.0,0.0,415.9860833460768,23000.0,97.03257479290669,0.0,0.0,415.9860833460768,24000.0,97.03257479290669,0.0,0.0,415.9860833460768,25000.0,97.03257479290669,0.0,0.0,415.9860833460768,26000.0,97.03257479290669,0.0,0.0,415.9860833460768,27000.0,97.03257479290669,0.0,0.0,415.9860833460768,28000.0,97.03257479290669,0.0,0.0
