,Agent 0,Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9
fulfilled_demand,5688.0,5552.0,4176.0,5952.0,6304.0,3560.0,7072.0,4696.0,7344.0,6248.0
lost_demand,24340.63747143038,87974.46432415699,12204.690532205568,18738.719197394075,76268.00192345266,17206.842033868204,65057.54218109802,8451.991715919503,61115.01406783781,19330.665300050518
cost,170.89976995599116,270.461006311089,70.9594381057955,90.16645860535019,217.78003236107222,110.67027897589885,256.9062227782775,270.87897735568686,160.61594122991983,97.03257479290669
cost_after_disruption,0.0,0.0,0.0,0.0,217.77690448177466,0.0,256.9030948989799,0.0,0.0,0.0
loss,-170.89976995599116,-270.461006311089,-70.9594381057955,-90.16645860535019,-0.003127879297551317,-110.67027897589885,-0.0031278792976081604,-270.87897735568686,-160.61594122991983,-97.03257479290669
