,Agent 0,Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9
fulfilled_demand,34995.0,9555.0,37995.0,56250.0,10973.0,33360.0,17492.0,14295.0,30945.0,27960.0
lost_demand,0.0,0.0,0.0,0.0,721.0,0.0,1152.0,0.0,0.0,0.0
cost,170.89976995599116,270.461006311089,70.9594381057955,90.16645860535019,217.78003236107222,110.67027897589885,256.9062227782775,270.87897735568686,160.61594122991983,97.03257479290669
cost_after_disruption,170.89976995599116,270.461006311089,70.9594381057955,90.16645860535019,225.7607588263455,110.67027897589885,264.88694924355076,270.87897735568686,160.61594122991983,97.03257479290669
loss,0.0,0.0,0.0,0.0,167.3956378977693,0.0,142.38473119963757,0.0,0.0,0.0
