,Agent 0,Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9
fulfilled_demand,7245.0,7575.0,99930.0,89025.0,13170.0,65145.0,10050.0,12345.0,32745.0,60420.0
lost_demand,483.0,505.0,0.0,0.0,0.0,0.0,670.0,823.0,0.0,0.0
cost,272.91255810187084,397.6354383630546,64.52027028422863,85.00172171455466,268.30773327631283,100.22883192854395,297.9368328999828,234.59502352843933,148.43256048219672,75.8429627473477
cost_after_disruption,0.0,0.0,64.52027028422863,85.00172171455466,268.30773327631283,100.22883192854395,284.48836159207957,0.0,148.43256048219672,75.8429627473477
loss,-inf,-inf,0.0,0.0,0.0,0.0,-43.897295669347805,-inf,0.0,0.0
