,Agent 0,Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9
fulfilled_demand,19095.0,9945.0,49905.0,25950.0,16706.0,47295.0,19578.0,20115.0,22950.0,28170.0
lost_demand,0.0,0.0,0.0,0.0,1082.0,0.0,1274.0,0.0,0.0,0.0
cost,170.89976995599116,270.461006311089,70.9594381057955,90.16645860535019,217.78003236107222,110.67027897589885,256.9062227782775,270.87897735568686,160.61594122991983,97.03257479290669
cost_after_disruption,170.89976995599116,270.461006311089,70.9594381057955,90.16645860535019,225.7607588263455,110.67027897589885,264.88694924355076,270.87897735568686,160.61594122991983,97.03257479290669
loss,0.0,0.0,0.0,0.0,141.642462836574,0.0,120.47938793815486,0.0,0.0,0.0
