,Agent 0,Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9
fulfilled_demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lost_demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cost_after_disruption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
loss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
